Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
1947,1,-0.065,-0.139,-0.134,-0.144,
1947,2,-0.236,-0.139,-0.134,-0.143,
1947,3,-0.171,-0.139,-0.134,-0.143,
1947,4,-0.098,-0.138,-0.134,-0.143,
1947,5,-0.147,-0.138,-0.133,-0.143,
1947,6,-0.057,-0.138,-0.133,-0.142,
1947,7,-0.105,-0.137,-0.133,-0.142,
1947,8,-0.091,-0.137,-0.133,-0.142,
1947,9,-0.118,-0.137,-0.132,-0.142,
1947,10,-0.136,-0.137,-0.132,-0.141,
1947,11,0.012,-0.136,-0.132,-0.141,
1947,12,-0.189,-0.136,-0.131,-0.141,
1948,1,-0.174,-0.136,-0.131,-0.140,
1948,2,-0.072,-0.136,-0.131,-0.140,
1948,3,-0.043,-0.135,-0.131,-0.140,
1948,4,-0.116,-0.135,-0.130,-0.140,
1948,5,-0.083,-0.135,-0.130,-0.139,
1948,6,-0.100,-0.135,-0.130,-0.139,
1948,7,-0.102,-0.134,-0.130,-0.139,
1948,8,-0.152,-0.134,-0.129,-0.139,
1948,9,-0.121,-0.134,-0.129,-0.138,
1948,10,-0.105,-0.133,-0.129,-0.138,
1948,11,-0.033,-0.133,-0.129,-0.138,
1948,12,-0.024,-0.133,-0.128,-0.137,
1949,1,-0.010,-0.133,-0.128,-0.137,
1949,2,-0.020,-0.132,-0.128,-0.137,
1949,3,-0.205,-0.132,-0.128,-0.137,
1949,4,-0.147,-0.132,-0.127,-0.136,
1949,5,-0.107,-0.132,-0.127,-0.136,
1949,6,-0.103,-0.131,-0.127,-0.136,
1949,7,-0.108,-0.131,-0.126,-0.136,
1949,8,-0.107,-0.131,-0.126,-0.135,
1949,9,-0.185,-0.130,-0.126,-0.135,
1949,10,-0.075,-0.130,-0.126,-0.135,
1949,11,-0.131,-0.130,-0.125,-0.134,
1949,12,-0.192,-0.130,-0.125,-0.134,
1950,1,-0.107,-0.129,-0.125,-0.134,
1950,2,-0.096,-0.129,-0.125,-0.134,
1950,3,-0.287,-0.129,-0.124,-0.133,
1950,4,-0.199,-0.129,-0.124,-0.133,
1950,5,-0.165,-0.128,-0.124,-0.133,
1950,6,-0.200,-0.128,-0.124,-0.133,
1950,7,-0.175,-0.128,-0.123,-0.132,
1950,8,-0.146,-0.128,-0.123,-0.132,
1950,9,-0.115,-0.127,-0.123,-0.132,
1950,10,-0.093,-0.127,-0.122,-0.131,
1950,11,-0.015,-0.127,-0.122,-0.131,
1950,12,-0.061,-0.126,-0.122,-0.131,
1951,1,-0.092,-0.126,-0.122,-0.131,
1951,2,-0.120,-0.126,-0.121,-0.130,
1951,3,0.024,-0.126,-0.121,-0.130,
1951,4,-0.089,-0.125,-0.121,-0.130,
1951,5,-0.113,-0.125,-0.121,-0.130,
1951,6,-0.017,-0.125,-0.120,-0.129,
1951,7,-0.108,-0.125,-0.120,-0.129,
1951,8,-0.098,-0.124,-0.120,-0.129,
1951,9,-0.105,-0.124,-0.120,-0.128,
1951,10,-0.084,-0.124,-0.119,-0.128,
1951,11,-0.171,-0.123,-0.119,-0.128,
1951,12,-0.119,-0.123,-0.119,-0.128,
1952,1,-0.083,-0.123,-0.118,-0.127,
1952,2,-0.053,-0.123,-0.118,-0.127,
1952,3,-0.062,-0.122,-0.118,-0.127,
1952,4,-0.110,-0.122,-0.118,-0.127,
1952,5,-0.065,-0.122,-0.117,-0.126,
1952,6,-0.155,-0.122,-0.117,-0.126,
1952,7,-0.126,-0.121,-0.117,-0.126,
1952,8,-0.128,-0.121,-0.117,-0.126,
1952,9,-0.115,-0.121,-0.116,-0.125,
1952,10,-0.212,-0.121,-0.116,-0.125,
1952,11,-0.049,-0.120,-0.116,-0.125,
1952,12,-0.003,-0.120,-0.116,-0.124,
1953,1,0.048,-0.120,-0.115,-0.124,
1953,2,-0.099,-0.119,-0.115,-0.124,
1953,3,-0.080,-0.119,-0.115,-0.124,
1953,4,-0.101,-0.119,-0.115,-0.123,
1953,5,-0.049,-0.119,-0.114,-0.123,
1953,6,-0.081,-0.118,-0.114,-0.123,
1953,7,-0.102,-0.118,-0.114,-0.123,
1953,8,-0.098,-0.118,-0.113,-0.122,
1953,9,-0.105,-0.118,-0.113,-0.122,
1953,10,-0.084,-0.117,-0.113,-0.122,
1953,11,-0.097,-0.117,-0.113,-0.121,
1953,12,-0.143,-0.117,-0.112,-0.121,
1954,1,-0.110,-0.117,-0.112,-0.121,
1954,2,-0.041,-0.116,-0.112,-0.121,
1954,3,-0.147,-0.116,-0.112,-0.120,
1954,4,-0.095,-0.116,-0.111,-0.120,
1954,5,-0.092,-0.115,-0.111,-0.120,
1954,6,-0.100,-0.115,-0.111,-0.120,
1954,7,-0.123,-0.115,-0.111,-0.119,
1954,8,-0.186,-0.115,-0.110,-0.119,
1954,9,-0.124,-0.114,-0.110,-0.119,
1954,10,-0.114,-0.114,-0.110,-0.118,
1954,11,-0.122,-0.114,-0.109,-0.118,
1954,12,-0.189,-0.114,-0.109,-0.118,
1955,1,-0.074,-0.113,-0.109,-0.118,
1955,2,-0.108,-0.113,-0.109,-0.117,
1955,3,-0.147,-0.113,-0.108,-0.117,
1955,4,-0.055,-0.112,-0.108,-0.117,
1955,5,-0.104,-0.112,-0.108,-0.117,
1955,6,-0.112,-0.112,-0.108,-0.116,
1955,7,-0.099,-0.112,-0.107,-0.116,
1955,8,0.015,-0.111,-0.107,-0.116,
1955,9,-0.087,-0.111,-0.107,-0.115,
1955,10,-0.001,-0.111,-0.107,-0.115,
1955,11,-0.116,-0.111,-0.106,-0.115,
1955,12,-0.180,-0.110,-0.106,-0.115,
1956,1,-0.089,-0.110,-0.106,-0.114,
1956,2,-0.096,-0.110,-0.105,-0.114,
1956,3,-0.080,-0.110,-0.105,-0.114,
1956,4,-0.074,-0.109,-0.105,-0.114,
1956,5,-0.083,-0.109,-0.105,-0.113,
1956,6,-0.094,-0.109,-0.104,-0.113,
1956,7,-0.084,-0.108,-0.104,-0.113,
1956,8,-0.061,-0.108,-0.104,-0.113,
1956,9,-0.069,-0.108,-0.104,-0.112,
1956,10,-0.011,-0.108,-0.103,-0.112,
1956,11,-0.055,-0.107,-0.103,-0.112,
1956,12,-0.034,-0.107,-0.103,-0.111,
1957,1,-0.138,-0.107,-0.103,-0.111,
1957,2,-0.035,-0.107,-0.102,-0.111,
1957,3,0.002,-0.106,-0.102,-0.111,
1957,4,-0.129,-0.106,-0.102,-0.110,
1957,5,-0.077,-0.106,-0.101,-0.110,
1957,6,-0.063,-0.105,-0.101,-0.110,
1957,7,-0.132,-0.105,-0.101,-0.110,
1957,8,-0.134,-0.105,-0.101,-0.109,
1957,9,-0.115,-0.105,-0.100,-0.109,
1957,10,-0.129,-0.104,-0.100,-0.109,
1957,11,-0.097,-0.104,-0.100,-0.108,
1957,12,-0.131,-0.104,-0.100,-0.108,
1958,1,-0.065,-0.104,-0.099,-0.108,
1958,2,-0.221,-0.103,-0.099,-0.108,
1958,3,-0.004,-0.103,-0.099,-0.107,
1958,4,0.042,-0.103,-0.098,-0.107,
1958,5,-0.089,-0.103,-0.098,-0.107,
1958,6,-0.078,-0.102,-0.098,-0.107,
1958,7,-0.111,-0.102,-0.098,-0.106,
1958,8,-0.101,-0.102,-0.097,-0.106,
1958,9,-0.115,-0.101,-0.097,-0.106,
1958,10,-0.044,-0.101,-0.097,-0.106,
1958,11,-0.070,-0.101,-0.097,-0.105,
1958,12,-0.098,-0.101,-0.096,-0.105,
1959,1,-0.153,-0.100,-0.096,-0.105,
1959,2,-0.142,-0.100,-0.096,-0.104,
1959,3,-0.132,-0.100,-0.096,-0.104,
1959,4,-0.046,-0.100,-0.095,-0.104,
1959,5,-0.159,-0.099,-0.095,-0.104,
1959,6,-0.176,-0.099,-0.095,-0.103,
1959,7,-0.102,-0.099,-0.094,-0.103,
1959,8,-0.061,-0.099,-0.094,-0.103,
1959,9,-0.093,-0.098,-0.094,-0.103,
1959,10,-0.023,-0.098,-0.094,-0.102,
1959,11,-0.088,-0.098,-0.093,-0.102,
1959,12,-0.034,-0.097,-0.093,-0.102,
1960,1,-0.022,-0.097,-0.093,-0.101,
1960,2,-0.053,-0.097,-0.093,-0.101,
1960,3,-0.153,-0.097,-0.092,-0.101,
1960,4,-0.037,-0.096,-0.092,-0.101,
1960,5,0.018,-0.096,-0.092,-0.100,
1960,6,-0.030,-0.096,-0.092,-0.100,
1960,7,-0.062,-0.096,-0.091,-0.100,
1960,8,-0.040,-0.095,-0.091,-0.100,
1960,9,-0.029,-0.095,-0.091,-0.099,
1960,10,-0.072,-0.095,-0.090,-0.099,
1960,11,-0.064,-0.094,-0.090,-0.099,
1960,12,-0.192,-0.094,-0.090,-0.099,
1961,1,-0.132,-0.094,-0.090,-0.098,
1961,2,0.026,-0.094,-0.089,-0.098,
1961,3,0.045,-0.093,-0.089,-0.098,
1961,4,-0.058,-0.093,-0.089,-0.097,
1961,5,-0.095,-0.093,-0.089,-0.097,
1961,6,-0.100,-0.093,-0.088,-0.097,
1961,7,-0.099,-0.092,-0.088,-0.097,
1961,8,-0.104,-0.092,-0.088,-0.096,
1961,9,-0.096,-0.092,-0.088,-0.096,
1961,10,-0.099,-0.092,-0.087,-0.096,
1961,11,-0.067,-0.091,-0.087,-0.096,
1961,12,-0.073,-0.091,-0.087,-0.095,
1962,1,-0.116,-0.091,-0.086,-0.095,
1962,2,-0.008,-0.090,-0.086,-0.095,
1962,3,0.070,-0.090,-0.086,-0.094,
1962,4,-0.150,-0.090,-0.086,-0.094,
1962,5,-0.062,-0.090,-0.085,-0.094,
1962,6,-0.078,-0.089,-0.085,-0.094,
1962,7,-0.084,-0.089,-0.085,-0.093,
1962,8,-0.061,-0.089,-0.085,-0.093,
1962,9,-0.081,-0.089,-0.084,-0.093,
1962,10,-0.065,-0.088,-0.084,-0.093,
1962,11,-0.015,-0.088,-0.084,-0.092,
1962,12,-0.110,-0.088,-0.083,-0.092,
1963,1,-0.104,-0.087,-0.083,-0.092,
1963,2,-0.187,-0.087,-0.083,-0.092,
1963,3,-0.065,-0.087,-0.083,-0.091,
1963,4,-0.135,-0.087,-0.082,-0.091,
1963,5,-0.153,-0.086,-0.082,-0.091,
1963,6,-0.124,-0.086,-0.082,-0.090,
1963,7,-0.123,-0.086,-0.082,-0.090,
1963,8,-0.156,-0.086,-0.081,-0.090,
1963,9,-0.102,-0.085,-0.081,-0.090,
1963,10,-0.166,-0.085,-0.081,-0.089,
1963,11,-0.091,-0.085,-0.081,-0.089,
1963,12,-0.189,-0.085,-0.080,-0.089,
1964,1,-0.098,-0.084,-0.080,-0.089,
1964,2,-0.157,-0.084,-0.080,-0.088,
1964,3,-0.062,-0.084,-0.079,-0.088,
1964,4,-0.125,-0.083,-0.079,-0.088,
1964,5,-0.132,-0.083,-0.079,-0.088,
1964,6,-0.161,-0.083,-0.079,-0.087,
1964,7,-0.108,-0.083,-0.078,-0.087,
1964,8,-0.110,-0.082,-0.078,-0.087,
1964,9,-0.087,-0.082,-0.078,-0.086,
1964,10,-0.114,-0.082,-0.078,-0.086,
1964,11,-0.076,-0.082,-0.077,-0.086,
1964,12,-0.082,-0.081,-0.077,-0.086,
1965,1,-0.056,-0.081,-0.077,-0.085,
1965,2,-0.059,-0.081,-0.076,-0.085,
1965,3,-0.095,-0.081,-0.076,-0.085,
1965,4,-0.080,-0.080,-0.076,-0.085,
1965,5,-0.117,-0.080,-0.076,-0.084,
1965,6,-0.112,-0.080,-0.075,-0.084,
1965,7,-0.087,-0.079,-0.075,-0.084,
1965,8,-0.140,-0.079,-0.075,-0.083,
1965,9,-0.081,-0.079,-0.075,-0.083,
1965,10,-0.133,-0.079,-0.074,-0.083,
1965,11,-0.091,-0.078,-0.074,-0.083,
1965,12,-0.052,-0.078,-0.074,-0.082,
1966,1,-0.147,-0.078,-0.073,-0.082,
1966,2,-0.096,-0.078,-0.073,-0.082,
1966,3,-0.049,-0.077,-0.073,-0.082,
1966,4,-0.074,-0.077,-0.073,-0.081,
1966,5,-0.092,-0.077,-0.072,-0.081,
1966,6,-0.121,-0.076,-0.072,-0.081,
1966,7,-0.077,-0.076,-0.072,-0.081,
1966,8,-0.134,-0.076,-0.072,-0.080,
1966,9,-0.090,-0.076,-0.071,-0.080,
1966,10,-0.163,-0.075,-0.071,-0.080,
1966,11,-0.049,-0.075,-0.071,-0.079,
1966,12,-0.107,-0.075,-0.071,-0.079,
1967,1,-0.052,-0.075,-0.070,-0.079,
1967,2,-0.117,-0.074,-0.070,-0.079,
1967,3,-0.059,-0.074,-0.070,-0.078,
1967,4,-0.080,-0.074,-0.069,-0.078,
1967,5,-0.062,-0.074,-0.069,-0.078,
1967,6,-0.057,-0.073,-0.069,-0.078,
1967,7,-0.077,-0.073,-0.069,-0.077,
1967,8,-0.076,-0.073,-0.068,-0.077,
1967,9,-0.111,-0.072,-0.068,-0.077,
1967,10,-0.090,-0.072,-0.068,-0.077,
1967,11,-0.125,-0.072,-0.068,-0.076,
1967,12,0.018,-0.072,-0.067,-0.076,
1968,1,-0.095,-0.071,-0.067,-0.076,
1968,2,-0.151,-0.071,-0.067,-0.075,
1968,3,-0.135,-0.071,-0.066,-0.075,
1968,4,-0.068,-0.071,-0.066,-0.075,
1968,5,-0.049,-0.070,-0.066,-0.075,
1968,6,-0.042,-0.070,-0.066,-0.074,
1968,7,-0.074,-0.070,-0.065,-0.074,
1968,8,-0.091,-0.069,-0.065,-0.074,
1968,9,-0.078,-0.069,-0.065,-0.074,
1968,10,-0.117,-0.069,-0.065,-0.073,
1968,11,-0.018,-0.069,-0.064,-0.073,
1968,12,-0.186,-0.068,-0.064,-0.073,
1969,1,-0.135,-0.068,-0.064,-0.073,
1969,2,-0.114,-0.068,-0.063,-0.072,
1969,3,-0.083,-0.068,-0.063,-0.072,
1969,4,-0.071,-0.067,-0.063,-0.072,
1969,5,-0.086,-0.067,-0.063,-0.071,
1969,6,-0.027,-0.067,-0.062,-0.071,
1969,7,-0.004,-0.067,-0.062,-0.071,
1969,8,-0.085,-0.066,-0.062,-0.071,
1969,9,-0.057,-0.066,-0.062,-0.070,
1969,10,-0.047,-0.066,-0.061,-0.070,
1969,11,-0.021,-0.065,-0.061,-0.070,
1969,12,-0.128,-0.065,-0.061,-0.070,
1970,1,-0.092,-0.065,-0.061,-0.069,
1970,2,-0.084,-0.065,-0.060,-0.069,
1970,3,-0.074,-0.064,-0.060,-0.069,
1970,4,-0.010,-0.064,-0.060,-0.069,
1970,5,-0.101,-0.064,-0.059,-0.068,
1970,6,-0.048,-0.064,-0.059,-0.068,
1970,7,-0.056,-0.063,-0.059,-0.068,
1970,8,-0.027,-0.063,-0.059,-0.067,
1970,9,-0.084,-0.063,-0.058,-0.067,
1970,10,-0.005,-0.063,-0.058,-0.067,
1970,11,0.073,-0.062,-0.058,-0.067,
1970,12,0.027,-0.062,-0.058,-0.066,
1971,1,-0.086,-0.062,-0.057,-0.066,
1971,2,0.023,-0.061,-0.057,-0.066,
1971,3,-0.092,-0.061,-0.057,-0.066,
1971,4,-0.098,-0.061,-0.056,-0.065,
1971,5,-0.062,-0.061,-0.056,-0.065,
1971,6,-0.051,-0.060,-0.056,-0.065,
1971,7,-0.096,-0.060,-0.056,-0.065,
1971,8,-0.119,-0.060,-0.055,-0.064,
1971,9,-0.026,-0.060,-0.055,-0.064,
1971,10,0.084,-0.059,-0.055,-0.064,
1971,11,0.003,-0.059,-0.055,-0.064,
1971,12,-0.006,-0.059,-0.054,-0.063,
1972,1,-0.010,-0.058,-0.054,-0.063,
1972,2,-0.066,-0.058,-0.054,-0.063,
1972,3,0.002,-0.058,-0.053,-0.062,
1972,4,0.006,-0.058,-0.053,-0.062,
1972,5,0.024,-0.057,-0.053,-0.062,
1972,6,0.004,-0.057,-0.053,-0.062,
1972,7,-0.041,-0.057,-0.052,-0.061,
1972,8,-0.037,-0.057,-0.052,-0.061,
1972,9,-0.032,-0.056,-0.052,-0.061,
1972,10,-0.093,-0.056,-0.052,-0.061,
1972,11,0.046,-0.056,-0.051,-0.060,
1972,12,0.061,-0.056,-0.051,-0.060,
1973,1,0.048,-0.055,-0.051,-0.060,
1973,2,0.038,-0.055,-0.050,-0.060,
1973,3,0.088,-0.055,-0.050,-0.059,
1973,4,-0.004,-0.054,-0.050,-0.059,
1973,5,-0.001,-0.054,-0.050,-0.059,
1973,6,-0.030,-0.054,-0.049,-0.058,
1973,7,-0.026,-0.054,-0.049,-0.058,
1973,8,-0.030,-0.053,-0.049,-0.058,
1973,9,-0.026,-0.053,-0.049,-0.058,
1973,10,0.002,-0.053,-0.048,-0.057,
1973,11,-0.137,-0.053,-0.048,-0.057,
1973,12,-0.037,-0.052,-0.048,-0.057,
1974,1,0.085,-0.052,-0.047,-0.057,
1974,2,-0.005,-0.052,-0.047,-0.056,
1974,3,-0.110,-0.052,-0.047,-0.056,
1974,4,-0.098,-0.051,-0.047,-0.056,
1974,5,-0.034,-0.051,-0.046,-0.056,
1974,6,-0.021,-0.051,-0.046,-0.055,
1974,7,-0.068,-0.050,-0.046,-0.055,
1974,8,-0.073,-0.050,-0.046,-0.055,
1974,9,-0.072,-0.050,-0.045,-0.054,
1974,10,-0.178,-0.050,-0.045,-0.054,
1974,11,-0.085,-0.049,-0.045,-0.054,
1974,12,0.030,-0.049,-0.044,-0.054,
1975,1,-0.034,-0.049,-0.044,-0.053,
1975,2,0.029,-0.049,-0.044,-0.053,
1975,3,-0.055,-0.048,-0.044,-0.053,
1975,4,-0.235,-0.048,-0.043,-0.053,
1975,5,-0.004,-0.048,-0.043,-0.052,
1975,6,-0.051,-0.047,-0.043,-0.052,
1975,7,-0.013,-0.047,-0.043,-0.052,
1975,8,-0.082,-0.047,-0.042,-0.052,
1975,9,-0.026,-0.047,-0.042,-0.051,
1975,10,-0.014,-0.046,-0.042,-0.051,
1975,11,0.037,-0.046,-0.041,-0.051,
1975,12,0.021,-0.046,-0.041,-0.051,
1976,1,-0.028,-0.046,-0.041,-0.050,
1976,2,-0.029,-0.045,-0.041,-0.050,
1976,3,0.002,-0.045,-0.040,-0.050,
1976,4,-0.113,-0.045,-0.040,-0.049,
1976,5,-0.101,-0.045,-0.040,-0.049,
1976,6,-0.030,-0.044,-0.040,-0.049,
1976,7,-0.087,-0.044,-0.039,-0.049,
1976,8,-0.079,-0.044,-0.039,-0.048,
1976,9,-0.069,-0.043,-0.039,-0.048,
1976,10,-0.069,-0.043,-0.038,-0.048,
1976,11,-0.171,-0.043,-0.038,-0.048,
1976,12,-0.180,-0.043,-0.038,-0.047,
1977,1,-0.330,-0.042,-0.038,-0.047,
1977,2,-0.245,-0.042,-0.037,-0.047,
1977,3,-0.074,-0.042,-0.037,-0.047,
1977,4,-0.125,-0.042,-0.037,-0.046,
1977,5,-0.117,-0.041,-0.037,-0.046,
1977,6,-0.100,-0.041,-0.036,-0.046,
1977,7,-0.108,-0.041,-0.036,-0.045,
1977,8,-0.094,-0.040,-0.036,-0.045,
1977,9,0.004,-0.040,-0.035,-0.045,
1977,10,-0.078,-0.040,-0.035,-0.045,
1977,11,0.012,-0.040,-0.035,-0.044,
1977,12,0.049,-0.039,-0.035,-0.044,
1978,1,-0.046,-0.039,-0.034,-0.044,
1978,2,-0.029,-0.039,-0.034,-0.044,
1978,3,-0.028,-0.039,-0.034,-0.043,
1978,4,-0.010,-0.038,-0.034,-0.043,
1978,5,0.011,-0.038,-0.033,-0.043,
1978,6,-0.100,-0.038,-0.033,-0.043,
1978,7,-0.017,-0.038,-0.033,-0.042,
1978,8,-0.027,-0.037,-0.032,-0.042,
1978,9,0.010,-0.037,-0.032,-0.042,
1978,10,-0.053,-0.037,-0.032,-0.042,
1978,11,0.046,-0.036,-0.032,-0.041,
1978,12,-0.085,-0.036,-0.031,-0.041,
1979,1,-0.019,-0.036,-0.031,-0.041,
1979,2,-0.200,-0.036,-0.031,-0.040,
1979,3,0.005,-0.035,-0.031,-0.040,
1979,4,-0.071,-0.035,-0.030,-0.040,
1979,5,-0.062,-0.035,-0.030,-0.040,
1979,6,-0.051,-0.035,-0.030,-0.039,
1979,7,-0.062,-0.034,-0.029,-0.039,
1979,8,-0.067,-0.034,-0.029,-0.039,
1979,9,-0.011,-0.034,-0.029,-0.039,
1979,10,-0.053,-0.034,-0.029,-0.038,
1979,11,-0.030,-0.033,-0.028,-0.038,
1979,12,-0.076,-0.033,-0.028,-0.038,
1980,1,-0.010,-0.033,-0.028,-0.038,
1980,2,-0.105,-0.032,-0.028,-0.037,
1980,3,-0.147,-0.032,-0.027,-0.037,
1980,4,0.009,-0.032,-0.027,-0.037,
1980,5,-0.028,-0.032,-0.027,-0.037,
1980,6,-0.127,-0.031,-0.026,-0.036,
1980,7,-0.096,-0.031,-0.026,-0.036,
1980,8,-0.082,-0.031,-0.026,-0.036,
1980,9,-0.099,-0.031,-0.026,-0.035,
1980,10,-0.142,-0.030,-0.025,-0.035,
1980,11,-0.161,-0.030,-0.025,-0.035,
1980,12,-0.153,-0.030,-0.025,-0.035,
1981,1,-0.168,-0.029,-0.025,-0.034,
1981,2,-0.063,-0.029,-0.024,-0.034,
1981,3,-0.116,-0.029,-0.024,-0.034,
1981,4,-0.153,-0.029,-0.024,-0.034,
1981,5,-0.037,-0.028,-0.023,-0.033,
1981,6,-0.081,-0.028,-0.023,-0.033,
1981,7,-0.071,-0.028,-0.023,-0.033,
1981,8,-0.043,-0.028,-0.023,-0.033,
1981,9,-0.072,-0.027,-0.022,-0.032,
1981,10,-0.108,-0.027,-0.022,-0.032,
1981,11,-0.070,-0.027,-0.022,-0.032,
1981,12,-0.122,-0.027,-0.022,-0.032,
1982,1,-0.126,-0.026,-0.021,-0.031,
1982,2,-0.008,-0.026,-0.021,-0.031,
1982,3,-0.040,-0.026,-0.021,-0.031,
1982,4,-0.183,-0.025,-0.020,-0.030,
1982,5,-0.053,-0.025,-0.020,-0.030,
1982,6,0.059,-0.025,-0.020,-0.030,
1982,7,-0.059,-0.025,-0.020,-0.030,
1982,8,-0.098,-0.024,-0.019,-0.029,
1982,9,-0.063,-0.024,-0.019,-0.029,
1982,10,0.032,-0.024,-0.019,-0.029,
1982,11,-0.036,-0.024,-0.019,-0.029,
1982,12,0.040,-0.023,-0.018,-0.028,
1983,1,0.002,-0.023,-0.018,-0.028,
1983,2,0.090,-0.023,-0.018,-0.028,
1983,3,0.085,-0.022,-0.017,-0.028,
1983,4,0.048,-0.022,-0.017,-0.027,
1983,5,-0.007,-0.022,-0.017,-0.027,
1983,6,-0.002,-0.022,-0.017,-0.027,
1983,7,-0.035,-0.021,-0.016,-0.027,
1983,8,0.000,-0.021,-0.016,-0.026,
1983,9,-0.047,-0.021,-0.016,-0.026,
1983,10,0.059,-0.021,-0.016,-0.026,
1983,11,0.034,-0.020,-0.015,-0.025,
1983,12,-0.015,-0.020,-0.015,-0.025,
1984,1,0.005,-0.020,-0.015,-0.025,
1984,2,0.053,-0.020,-0.014,-0.025,
1984,3,-0.004,-0.019,-0.014,-0.024,
1984,4,0.152,-0.019,-0.014,-0.024,
1984,5,-0.059,-0.019,-0.014,-0.024,
1984,6,-0.030,-0.018,-0.013,-0.024,
1984,7,-0.050,-0.018,-0.013,-0.023,
1984,8,-0.018,-0.018,-0.013,-0.023,
1984,9,-0.081,-0.018,-0.012,-0.023,
1984,10,0.041,-0.017,-0.012,-0.023,
1984,11,-0.027,-0.017,-0.012,-0.022,
1984,12,0.006,-0.017,-0.012,-0.022,
1985,1,-0.095,-0.017,-0.011,-0.022,
1985,2,-0.044,-0.016,-0.011,-0.022,
1985,3,-0.083,-0.016,-0.011,-0.021,
1985,4,-0.043,-0.016,-0.011,-0.021,
1985,5,-0.019,-0.016,-0.010,-0.021,
1985,6,-0.069,-0.015,-0.010,-0.020,
1985,7,-0.017,-0.015,-0.010,-0.020,
1985,8,-0.024,-0.015,-0.009,-0.020,
1985,9,-0.111,-0.014,-0.009,-0.020,
1985,10,-0.011,-0.014,-0.009,-0.019,
1985,11,0.156,-0.014,-0.009,-0.019,
1985,12,-0.018,-0.014,-0.008,-0.019,
1986,1,-0.120,-0.013,-0.008,-0.019,
1986,2,0.059,-0.013,-0.008,-0.018,
1986,3,-0.086,-0.013,-0.008,-0.018,
1986,4,0.039,-0.013,-0.007,-0.018,
1986,5,-0.013,-0.012,-0.007,-0.018,
1986,6,-0.091,-0.012,-0.007,-0.017,
1986,7,-0.044,-0.012,-0.006,-0.017,
1986,8,-0.043,-0.011,-0.006,-0.017,
1986,9,-0.072,-0.011,-0.006,-0.017,
1986,10,-0.032,-0.011,-0.006,-0.016,
1986,11,-0.036,-0.011,-0.005,-0.016,
1986,12,0.015,-0.010,-0.005,-0.016,
1987,1,-0.001,-0.010,-0.005,-0.015,
1987,2,-0.038,-0.010,-0.005,-0.015,
1987,3,0.109,-0.010,-0.004,-0.015,
1987,4,0.088,-0.009,-0.004,-0.015,
1987,5,-0.065,-0.009,-0.004,-0.014,
1987,6,-0.045,-0.009,-0.003,-0.014,
1987,7,-0.035,-0.009,-0.003,-0.014,
1987,8,-0.018,-0.008,-0.003,-0.014,
1987,9,-0.011,-0.008,-0.003,-0.013,
1987,10,-0.102,-0.008,-0.002,-0.013,
1987,11,-0.085,-0.007,-0.002,-0.013,
1987,12,0.027,-0.007,-0.002,-0.013,
1988,1,-0.052,-0.007,-0.001,-0.012,
1988,2,0.008,-0.007,-0.001,-0.012,
1988,3,-0.092,-0.006,-0.001,-0.012,
1988,4,0.057,-0.006,-0.001,-0.012,
1988,5,0.008,-0.006,-0.000,-0.011,
1988,6,-0.072,-0.006,-0.000,-0.011,
1988,7,-0.074,-0.005,0.000,-0.011,
1988,8,-0.046,-0.005,0.000,-0.010,
1988,9,-0.111,-0.005,0.001,-0.010,
1988,10,-0.099,-0.004,0.001,-0.010,
1988,11,-0.070,-0.004,0.001,-0.010,
1988,12,-0.076,-0.004,0.002,-0.009,
1989,1,-0.025,-0.004,0.002,-0.009,
1989,2,-0.069,-0.003,0.002,-0.009,
1989,3,-0.034,-0.003,0.002,-0.009,
1989,4,-0.077,-0.003,0.003,-0.008,
1989,5,-0.043,-0.003,0.003,-0.008,
1989,6,-0.042,-0.002,0.003,-0.008,
1989,7,-0.023,-0.002,0.003,-0.008,
1989,8,-0.034,-0.002,0.004,-0.007,
1989,9,-0.017,-0.002,0.004,-0.007,
1989,10,-0.047,-0.001,0.004,-0.007,
1989,11,-0.073,-0.001,0.005,-0.007,
1989,12,-0.168,-0.001,0.005,-0.006,
1990,1,-0.040,-0.000,0.005,-0.006,
1990,2,-0.014,-0.000,0.005,-0.006,
1990,3,-0.052,0.000,0.006,-0.006,
1990,4,-0.074,0.000,0.006,-0.005,
1990,5,-0.031,0.001,0.006,-0.005,
1990,6,-0.057,0.001,0.006,-0.005,
1990,7,-0.041,0.001,0.007,-0.004,
1990,8,-0.006,0.001,0.007,-0.004,
1990,9,-0.041,0.002,0.007,-0.004,
1990,10,-0.026,0.002,0.008,-0.004,
1990,11,-0.064,0.002,0.008,-0.003,
1990,12,0.009,0.002,0.008,-0.003,
1991,1,0.060,0.003,0.008,-0.003,
1991,2,0.014,0.003,0.009,-0.003,
1991,3,0.073,0.003,0.009,-0.002,
1991,4,-0.001,0.004,0.009,-0.002,
1991,5,-0.016,0.004,0.010,-0.002,
1991,6,-0.017,0.004,0.010,-0.002,
1991,7,-0.001,0.004,0.010,-0.001,
1991,8,-0.037,0.005,0.010,-0.001,
1991,9,-0.057,0.005,0.011,-0.001,
1991,10,-0.038,0.005,0.011,-0.001,
1991,11,-0.006,0.005,0.011,-0.000,
1991,12,-0.049,0.006,0.011,-0.000,
1992,1,0.024,0.006,0.012,0.000,
1992,2,0.053,0.006,0.012,0.001,
