Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
1977,7,-0.106,-0.051,-0.046,-0.056,
1977,8,-0.096,-0.051,-0.046,-0.056,
1977,9,0.011,-0.050,-0.045,-0.055,
1977,10,-0.045,-0.050,-0.045,-0.055,
1977,11,-0.020,-0.050,-0.045,-0.055,
1977,12,0.016,-0.049,-0.044,-0.054,
1978,1,-0.092,-0.049,-0.044,-0.054,
1978,2,0.085,-0.049,-0.044,-0.054,
1978,3,-0.088,-0.048,-0.043,-0.053,
1978,4,-0.014,-0.048,-0.043,-0.053,
1978,5,-0.026,-0.048,-0.043,-0.053,
1978,6,-0.105,-0.047,-0.042,-0.052,
1978,7,-0.069,-0.047,-0.042,-0.052,
1978,8,-0.035,-0.047,-0.042,-0.052,
1978,9,-0.011,-0.046,-0.041,-0.051,
1978,10,-0.082,-0.046,-0.041,-0.051,
1978,11,0.002,-0.046,-0.041,-0.051,
1978,12,-0.103,-0.045,-0.040,-0.050,
1979,1,0.002,-0.045,-0.040,-0.050,
1979,2,-0.050,-0.045,-0.040,-0.050,
1979,3,-0.085,-0.044,-0.039,-0.049,
1979,4,-0.053,-0.044,-0.039,-0.049,
1979,5,-0.071,-0.044,-0.038,-0.049,
1979,6,-0.086,-0.043,-0.038,-0.048,
1979,7,-0.066,-0.043,-0.038,-0.048,
1979,8,-0.051,-0.042,-0.037,-0.048,
1979,9,-0.072,-0.042,-0.037,-0.047,
1979,10,-0.106,-0.042,-0.037,-0.047,
1979,11,-0.096,-0.041,-0.036,-0.046,
1979,12,-0.100,-0.041,-0.036,-0.046,
1980,1,-0.049,-0.041,-0.036,-0.046,
1980,2,-0.053,-0.040,-0.035,-0.045,
1980,3,-0.097,-0.040,-0.035,-0.045,
1980,4,-0.014,-0.040,-0.035,-0.045,
1980,5,-0.029,-0.039,-0.034,-0.044,
1980,6,-0.111,-0.039,-0.034,-0.044,
1980,7,-0.087,-0.039,-0.034,-0.044,
1980,8,-0.066,-0.038,-0.033,-0.043,
1980,9,-0.105,-0.038,-0.033,-0.043,
1980,10,-0.131,-0.038,-0.033,-0.043,
1980,11,-0.148,-0.037,-0.032,-0.042,
1980,12,-0.161,-0.037,-0.032,-0.042,
1981,1,-0.150,-0.037,-0.032,-0.042,
1981,2,-0.080,-0.036,-0.031,-0.041,
1981,3,-0.060,-0.036,-0.031,-0.041,
1981,4,-0.187,-0.036,-0.030,-0.041,
1981,5,-0.035,-0.035,-0.030,-0.040,
1981,6,-0.068,-0.035,-0.030,-0.040,
1981,7,-0.063,-0.035,-0.029,-0.040,
1981,8,-0.054,-0.034,-0.029,-0.039,
1981,9,-0.047,-0.034,-0.029,-0.039,
1981,10,-0.119,-0.033,-0.028,-0.039,
1981,11,-0.032,-0.033,-0.028,-0.038,
1981,12,-0.061,-0.033,-0.028,-0.038,
1982,1,-0.141,-0.032,-0.027,-0.038,
1982,2,-0.065,-0.032,-0.027,-0.037,
1982,3,-0.118,-0.032,-0.027,-0.037,
1982,4,-0.200,-0.031,-0.026,-0.037,
1982,5,-0.047,-0.031,-0.026,-0.036,
1982,6,0.042,-0.031,-0.026,-0.036,
1982,7,-0.075,-0.030,-0.025,-0.036,
1982,8,-0.090,-0.030,-0.025,-0.035,
1982,9,-0.072,-0.030,-0.025,-0.035,
1982,10,0.019,-0.029,-0.024,-0.034,
1982,11,-0.108,-0.029,-0.024,-0.034,
1982,12,0.003,-0.029,-0.024,-0.034,
1983,1,0.008,-0.028,-0.023,-0.033,
1983,2,0.098,-0.028,-0.023,-0.033,
1983,3,0.114,-0.028,-0.022,-0.033,
1983,4,0.078,-0.027,-0.022,-0.032,
1983,5,-0.026,-0.027,-0.022,-0.032,
1983,6,-0.025,-0.027,-0.021,-0.032,
1983,7,-0.011,-0.026,-0.021,-0.031,
1983,8,-0.002,-0.026,-0.021,-0.031,
1983,9,-0.020,-0.026,-0.020,-0.031,
1983,10,0.037,-0.025,-0.020,-0.030,
1983,11,0.036,-0.025,-0.020,-0.030,
1983,12,0.013,-0.025,-0.019,-0.030,
1984,1,0.005,-0.024,-0.019,-0.029,
1984,2,0.009,-0.024,-0.019,-0.029,
1984,3,0.047,-0.023,-0.018,-0.029,
1984,4,0.120,-0.023,-0.018,-0.028,
1984,5,-0.047,-0.023,-0.018,-0.028,
1984,6,-0.016,-0.022,-0.017,-0.028,
1984,7,-0.045,-0.022,-0.017,-0.027,
1984,8,0.004,-0.022,-0.017,-0.027,
1984,9,-0.059,-0.021,-0.016,-0.027,
1984,10,0.019,-0.021,-0.016,-0.026,
1984,11,-0.005,-0.021,-0.015,-0.026,
1984,12,-0.036,-0.020,-0.015,-0.026,
1985,1,-0.071,-0.020,-0.015,-0.025,
1985,2,-0.034,-0.020,-0.014,-0.025,
1985,3,-0.091,-0.019,-0.014,-0.025,
1985,4,-0.087,-0.019,-0.014,-0.024,
1985,5,-0.026,-0.019,-0.013,-0.024,
1985,6,-0.059,-0.018,-0.013,-0.024,
1985,7,-0.048,-0.018,-0.013,-0.023,
1985,8,-0.038,-0.018,-0.012,-0.023,
1985,9,-0.044,-0.017,-0.012,-0.023,
1985,10,-0.064,-0.017,-0.012,-0.022,
1985,11,0.091,-0.017,-0.011,-0.022,
1985,12,-0.015,-0.016,-0.011,-0.022,
1986,1,-0.108,-0.016,-0.011,-0.021,
1986,2,0.049,-0.016,-0.010,-0.021,
1986,3,-0.112,-0.015,-0.010,-0.021,
1986,4,0.090,-0.015,-0.009,-0.020,
1986,5,0.005,-0.014,-0.009,-0.020,
1986,6,-0.068,-0.014,-0.009,-0.020,
1986,7,0.004,-0.014,-0.008,-0.019,
1986,8,-0.029,-0.013,-0.008,-0.019,
1986,9,-0.081,-0.013,-0.008,-0.018,
1986,10,-0.024,-0.013,-0.007,-0.018,
1986,11,-0.020,-0.012,-0.007,-0.018,
1986,12,0.031,-0.012,-0.007,-0.017,
1987,1,0.048,-0.012,-0.006,-0.017,
1987,2,-0.050,-0.011,-0.006,-0.017,
1987,3,0.095,-0.011,-0.006,-0.016,
1987,4,0.072,-0.011,-0.005,-0.016,
1987,5,-0.050,-0.010,-0.005,-0.016,
1987,6,-0.041,-0.010,-0.005,-0.015,
1987,7,0.004,-0.010,-0.004,-0.015,
1987,8,-0.005,-0.009,-0.004,-0.015,
1987,9,-0.026,-0.009,-0.004,-0.014,
1987,10,-0.076,-0.009,-0.003,-0.014,
1987,11,-0.047,-0.008,-0.003,-0.014,
1987,12,0.049,-0.008,-0.002,-0.013,
1988,1,-0.083,-0.008,-0.002,-0.013,
1988,2,-0.013,-0.007,-0.002,-0.013,
1988,3,-0.100,-0.007,-0.001,-0.012,
1988,4,0.059,-0.007,-0.001,-0.012,
1988,5,-0.026,-0.006,-0.001,-0.012,
1988,6,-0.047,-0.006,-0.000,-0.011,
1988,7,-0.081,-0.006,0.000,-0.011,
1988,8,-0.063,-0.005,0.000,-0.011,
1988,9,-0.102,-0.005,0.001,-0.010,
1988,10,-0.082,-0.004,0.001,-0.010,
1988,11,-0.090,-0.004,0.001,-0.010,
1988,12,-0.067,-0.004,0.002,-0.009,
1989,1,-0.035,-0.003,0.002,-0.009,
1989,2,-0.034,-0.003,0.002,-0.009,
1989,3,-0.045,-0.003,0.003,-0.008,
1989,4,-0.093,-0.002,0.003,-0.008,
1989,5,-0.020,-0.002,0.004,-0.008,
1989,6,-0.019,-0.002,0.004,-0.007,
1989,7,-0.023,-0.001,0.004,-0.007,
1989,8,0.004,-0.001,0.005,-0.007,
1989,9,-0.029,-0.001,0.005,-0.006,
1989,10,-0.052,-0.000,0.005,-0.006,
1989,11,-0.099,0.000,0.006,-0.006,
1989,12,-0.128,0.000,0.006,-0.005,
1990,1,-0.089,0.001,0.006,-0.005,
1990,2,-0.041,0.001,0.007,-0.005,
1990,3,-0.115,0.001,0.007,-0.004,
1990,4,-0.120,0.002,0.007,-0.004,
1990,5,-0.004,0.002,0.008,-0.004,
1990,6,-0.056,0.002,0.008,-0.003,
1990,7,-0.036,0.003,0.008,-0.003,
1990,8,0.023,0.003,0.009,-0.003,
1990,9,-0.044,0.003,0.009,-0.002,
1990,10,-0.064,0.004,0.010,-0.002,
1990,11,-0.069,0.004,0.010,-0.002,
1990,12,-0.058,0.005,0.010,-0.001,
1991,1,0.014,0.005,0.011,-0.001,
1991,2,-0.044,0.005,0.011,-0.001,
1991,3,0.071,0.006,0.011,-0.000,
1991,4,-0.050,0.006,0.012,0.000,
1991,5,-0.062,0.006,0.012,0.000,
1991,6,-0.013,0.007,0.012,0.001,
1991,7,-0.008,0.007,0.013,0.001,
1991,8,-0.069,0.007,0.013,0.001,
1991,9,-0.090,0.008,0.013,0.002,
1991,10,-0.006,0.008,0.014,0.002,
1991,11,-0.017,0.008,0.014,0.002,
1991,12,-0.051,0.009,0.014,0.003,
1992,1,0.005,0.009,0.015,0.003,
1992,2,0.027,0.009,0.015,0.003,
1992,3,-0.036,0.010,0.016,0.004,
1992,4,-0.026,0.010,0.016,0.004,
1992,5,-0.007,0.010,0.016,0.005,
1992,6,-0.010,0.011,0.017,0.005,
1992,7,0.010,0.011,0.017,0.005,
1992,8,-0.044,0.011,0.017,0.006,
1992,9,-0.065,0.012,0.018,0.006,
1992,10,-0.067,0.012,0.018,0.006,
1992,11,-0.020,0.012,0.018,0.007,
1992,12,0.113,0.013,0.019,0.007,
1993,1,0.039,0.013,0.019,0.007,
1993,2,0.091,0.013,0.019,0.008,
1993,3,0.004,0.014,0.020,0.008,
1993,4,0.121,0.014,0.020,0.008,
1993,5,0.035,0.015,0.021,0.009,
1993,6,-0.026,0.015,0.021,0.009,
1993,7,0.032,0.015,0.021,0.009,
1993,8,0.026,0.016,0.022,0.010,
1993,9,-0.004,0.016,0.022,0.010,
1993,10,-0.020,0.016,0.022,0.010,
1993,11,-0.054,0.017,0.023,0.011,
1993,12,0.093,0.017,0.023,0.011,
1994,1,-0.075,0.017,0.023,0.011,
1994,2,-0.019,0.018,0.024,0.012,
1994,3,0.007,0.018,0.024,0.012,
1994,4,-0.084,0.018,0.024,0.012,
1994,5,0.015,0.019,0.025,0.013,
1994,6,-0.063,0.019,0.025,0.013,
1994,7,-0.026,0.019,0.025,0.013,
1994,8,-0.038,0.020,0.026,0.014,
1994,9,-0.019,0.020,0.026,0.014,
1994,10,-0.020,0.020,0.027,0.014,
1994,11,-0.103,0.021,0.027,0.015,
1994,12,0.052,0.021,0.027,0.015,
1995,1,-0.010,0.021,0.028,0.015,
1995,2,-0.063,0.022,0.028,0.016,
1995,3,0.003,0.022,0.028,0.016,
1995,4,-0.074,0.022,0.029,0.016,
1995,5,0.029,0.023,0.029,0.017,
1995,6,-0.045,0.023,0.029,0.017,
1995,7,-0.020,0.024,0.030,0.017,
1995,8,0.053,0.024,0.030,0.018,
1995,9,0.020,0.024,0.030,0.018,
1995,10,-0.021,0.025,0.031,0.018,
1995,11,0.040,0.025,0.031,0.019,
1995,12,0.017,0.025,0.032,0.019,
1996,1,0.126,0.026,0.032,0.019,
1996,2,0.031,0.026,0.032,0.020,
1996,3,-0.023,0.026,0.033,0.020,
1996,4,0.050,0.027,0.033,0.020,
1996,5,0.000,0.027,0.033,0.021,
1996,6,0.012,0.027,0.034,0.021,
1996,7,0.015,0.028,0.034,0.021,
1996,8,0.019,0.028,0.034,0.022,
1996,9,0.137,0.028,0.035,0.022,
1996,10,0.103,0.029,0.035,0.022,
1996,11,0.062,0.029,0.035,0.023,
1996,12,0.191,0.029,0.036,0.023,
1997,1,0.030,0.030,0.036,0.023,
1997,2,0.048,0.030,0.036,0.024,
1997,3,0.031,0.030,0.037,0.024,
1997,4,0.118,0.031,0.037,0.024,
1997,5,-0.023,0.031,0.038,0.025,
1997,6,0.073,0.031,0.038,0.025,
1997,7,0.008,0.032,0.038,0.025,
1997,8,0.030,0.032,0.039,0.026,
1997,9,0.005,0.032,0.039,0.026,
1997,10,0.025,0.033,0.039,0.026,
1997,11,0.084,0.033,0.040,0.027,
1997,12,0.045,0.034,0.040,0.027,
1998,1,0.194,0.034,0.040,0.027,
1998,2,0.298,0.034,0.041,0.028,
1998,3,0.076,0.035,0.041,0.028,
1998,4,0.112,0.035,0.041,0.028,
1998,5,0.154,0.035,0.042,0.029,
1998,6,0.063,0.036,0.042,0.029,
1998,7,0.054,0.036,0.043,0.029,
1998,8,0.035,0.036,0.043,0.030,
1998,9,0.028,0.037,0.043,0.030,
1998,10,-0.032,0.037,0.044,0.030,
1998,11,-0.020,0.037,0.044,0.031,
1998,12,0.015,0.038,0.044,0.031,
1999,1,0.015,0.038,0.045,0.031,
1999,2,0.158,0.038,0.045,0.032,
1999,3,0.009,0.039,0.045,0.032,
1999,4,0.047,0.039,0.046,0.032,
1999,5,0.045,0.039,0.046,0.033,
1999,6,-0.006,0.040,0.046,0.033,
1999,7,0.017,0.040,0.047,0.033,
1999,8,0.053,0.040,0.047,0.034,
1999,9,0.034,0.041,0.048,0.034,
1999,10,-0.030,0.041,0.048,0.034,
1999,11,-0.049,0.041,0.048,0.035,
1999,12,0.016,0.042,0.049,0.035,
2000,1,-0.052,0.042,0.049,0.035,
2000,2,-0.070,0.043,0.049,0.036,
2000,3,0.058,0.043,0.050,0.036,
2000,4,0.032,0.043,0.050,0.036,
2000,5,0.065,0.044,0.050,0.037,
2000,6,0.016,0.044,0.051,0.037,
2000,7,0.073,0.044,0.051,0.037,
2000,8,0.052,0.045,0.051,0.038,
2000,9,0.019,0.045,0.052,0.038,
2000,10,-0.008,0.045,0.052,0.038,
2000,11,0.051,0.046,0.053,0.039,
2000,12,-0.061,0.046,0.053,0.039,
2001,1,0.075,0.046,0.053,0.039,
2001,2,-0.050,0.047,0.054,0.040,
2001,3,0.080,0.047,0.054,0.040,
2001,4,0.017,0.047,0.054,0.040,
2001,5,0.045,0.048,0.055,0.041,
2001,6,0.003,0.048,0.055,0.041,
2001,7,0.033,0.048,0.055,0.041,
2001,8,0.014,0.049,0.056,0.042,
2001,9,0.059,0.049,0.056,0.042,
2001,10,-0.025,0.049,0.056,0.042,
2001,11,-0.015,0.050,0.057,0.043,
2001,12,0.049,0.050,0.057,0.043,
2002,1,-0.035,0.050,0.058,0.043,
2002,2,0.061,0.051,0.058,0.044,
2002,3,-0.076,0.051,0.058,0.044,
2002,4,-0.044,0.052,0.059,0.044,
2002,5,-0.042,0.052,0.059,0.045,
2002,6,0.014,0.052,0.059,0.045,
2002,7,0.017,0.053,0.060,0.045,
2002,8,0.028,0.053,0.060,0.046,
2002,9,0.044,0.053,0.060,0.046,
2002,10,0.099,0.054,0.061,0.046,
2002,11,-0.008,0.054,0.061,0.047,
2002,12,0.039,0.054,0.061,0.047,
2003,1,0.014,0.055,0.062,0.047,
2003,2,-0.077,0.055,0.062,0.048,
2003,3,0.037,0.055,0.063,0.048,
2003,4,0.086,0.056,0.063,0.048,
2003,5,0.066,0.056,0.063,0.049,
2003,6,0.085,0.056,0.064,0.049,
2003,7,0.045,0.057,0.064,0.049,
2003,8,0.034,0.057,0.064,0.050,
2003,9,0.119,0.057,0.065,0.050,
2003,10,0.006,0.058,0.065,0.050,
2003,11,0.015,0.058,0.065,0.051,
2003,12,0.053,0.058,0.066,0.051,
2004,1,-0.063,0.059,0.066,0.051,
2004,2,0.008,0.059,0.066,0.052,
2004,3,0.049,0.059,0.067,0.052,
2004,4,-0.004,0.060,0.067,0.052,
2004,5,-0.003,0.060,0.068,0.053,
2004,6,0.022,0.060,0.068,0.053,
2004,7,0.050,0.061,0.068,0.053,
2004,8,0.027,0.061,0.069,0.054,
2004,9,0.079,0.062,0.069,0.054,
2004,10,0.158,0.062,0.069,0.054,
2004,11,0.077,0.062,0.070,0.055,
2004,12,0.096,0.063,0.070,0.055,
2005,1,0.170,0.063,0.070,0.055,
2005,2,0.148,0.063,0.071,0.056,
2005,3,0.093,0.064,0.071,0.056,
2005,4,0.160,0.064,0.071,0.056,
2005,5,0.177,0.064,0.072,0.057,
2005,6,0.094,0.065,0.072,0.057,
2005,7,0.117,0.065,0.073,0.057,
2005,8,0.087,0.065,0.073,0.058,
2005,9,0.036,0.066,0.073,0.058,
2005,10,0.147,0.066,0.074,0.058,
2005,11,0.033,0.066,0.074,0.059,
2005,12,0.029,0.067,0.074,0.059,
2006,1,0.127,0.067,0.075,0.059,
2006,2,0.058,0.067,0.075,0.060,
2006,3,0.021,0.068,0.075,0.060,
2006,4,0.062,0.068,0.076,0.060,
2006,5,0.131,0.068,0.076,0.061,
2006,6,0.062,0.069,0.076,0.061,
2006,7,0.050,0.069,0.077,0.061,
2006,8,0.090,0.069,0.077,0.062,
2006,9,0.131,0.070,0.078,0.062,
2006,10,0.066,0.070,0.078,0.062,
2006,11,0.169,0.071,0.078,0.063,
2006,12,0.005,0.071,0.079,0.063,
2007,1,0.026,0.071,0.079,0.063,
2007,2,-0.107,0.072,0.079,0.064,
2007,3,-0.070,0.072,0.080,0.064,
2007,4,0.096,0.072,0.080,0.064,
2007,5,-0.003,0.073,0.080,0.065,
2007,6,0.089,0.073,0.081,0.065,
2007,7,0.057,0.073,0.081,0.065,
2007,8,0.080,0.074,0.081,0.066,
2007,9,0.006,0.074,0.082,0.066,
2007,10,0.078,0.074,0.082,0.066,
2007,11,0.047,0.075,0.083,0.067,
2007,12,0.062,0.075,0.083,0.067,
2008,1,0.072,0.075,0.083,0.067,
2008,2,0.051,0.076,0.084,0.068,
2008,3,0.039,0.076,0.084,0.068,
2008,4,0.094,0.076,0.084,0.068,
2008,5,0.168,0.077,0.085,0.069,
2008,6,0.069,0.077,0.085,0.069,
2008,7,0.055,0.077,0.085,0.069,
2008,8,0.081,0.078,0.086,0.070,
2008,9,0.101,0.078,0.086,0.070,
2008,10,0.075,0.078,0.087,0.070,
2008,11,0.082,0.079,0.087,0.071,
2008,12,0.006,0.079,0.087,0.071,
2009,1,0.031,0.079,0.088,0.071,
2009,2,0.053,0.080,0.088,0.072,
2009,3,0.085,0.080,0.088,0.072,
2009,4,0.058,0.081,0.089,0.072,
2009,5,0.048,0.081,0.089,0.073,
2009,6,0.194,0.081,0.089,0.073,
2009,7,0.157,0.082,0.090,0.073,
2009,8,0.091,0.082,0.090,0.074,
2009,9,0.130,0.082,0.090,0.074,
2009,10,0.167,0.083,0.091,0.074,
2009,11,0.212,0.083,0.091,0.075,
2009,12,0.117,0.083,0.092,0.075,
2010,1,0.146,0.084,0.092,0.075,
2010,2,0.202,0.084,0.092,0.076,
2010,3,0.313,0.084,0.093,0.076,
2010,4,0.149,0.085,0.093,0.076,
2010,5,0.081,0.085,0.093,0.077,
2010,6,0.126,0.085,0.094,0.077,
2010,7,0.103,0.086,0.094,0.077,
2010,8,0.144,0.086,0.094,0.078,
2010,9,0.108,0.086,0.095,0.078,
2010,10,0.100,0.087,0.095,0.078,
2010,11,0.154,0.087,0.095,0.079,
2010,12,0.157,0.087,0.096,0.079,
2011,1,0.118,0.088,0.096,0.079,
2011,2,0.072,0.088,0.097,0.080,
2011,3,0.109,0.088,0.097,0.080,
2011,4,0.111,0.089,0.097,0.080,
2011,5,0.202,0.089,0.098,0.081,
2011,6,0.181,0.090,0.098,0.081,
2011,7,0.148,0.090,0.098,0.081,
2011,8,0.161,0.090,0.099,0.082,
2011,9,0.182,0.091,0.099,0.082,
2011,10,0.160,0.091,0.099,0.082,
2011,11,0.092,0.091,0.100,0.083,
2011,12,0.105,0.092,0.100,0.083,
2012,1,0.068,0.092,0.100,0.083,
2012,2,0.072,0.092,0.101,0.084,
2012,3,0.069,0.093,0.101,0.084,
2012,4,0.105,0.093,0.102,0.084,
2012,5,0.093,0.093,0.102,0.085,
2012,6,0.185,0.094,0.102,0.085,
2012,7,0.128,0.094,0.103,0.085,
2012,8,0.113,0.094,0.103,0.086,
2012,9,0.064,0.095,0.103,0.086,
2013,1,0.051,0.096,0.105,0.087,
2013,2,0.094,0.096,0.105,0.088,
2013,3,0.214,0.097,0.106,0.088,
2013,4,0.072,0.097,0.106,0.088,
2013,5,0.048,0.097,0.106,0.089,
2013,6,0.119,0.098,0.107,0.089,
2013,7,0.145,0.098,0.107,0.089,
2013,8,0.124,0.098,0.107,0.090,
2013,9,0.101,0.099,0.108,0.090,
2013,10,0.149,0.099,0.108,0.090,
2013,11,-0.005,0.100,0.108,0.091,
2013,12,0.077,0.100,0.109,0.091,
2014,1,0.060,0.100,0.109,0.091,
2014,2,0.049,0.101,0.109,0.092,
2014,3,0.070,0.101,0.110,0.092,
2014,4,0.119,0.101,0.110,0.092,
2014,5,0.137,0.102,0.111,0.093,
2014,6,0.136,0.102,0.111,0.093,
2014,7,0.098,0.102,0.111,0.093,
2014,8,0.144,0.103,0.112,0.094,
2014,9,0.129,0.103,0.112,0.094,
2014,10,0.164,0.103,0.112,0.094,
2014,11,0.060,0.104,0.113,0.095,
2014,12,0.180,0.104,0.113,0.095,
2015,1,0.021,0.104,0.113,0.095,
2015,2,0.058,0.105,0.114,0.096,
2015,3,-0.028,0.105,0.114,0.096,
2015,4,0.053,0.105,0.114,0.096,
2015,5,-0.017,0.106,0.115,0.097,
2015,6,0.082,0.106,0.115,0.097,
2015,7,0.133,0.106,0.116,0.097,
2015,8,0.093,0.107,0.116,0.098,
2015,9,0.114,0.107,0.116,0.098,
2015,10,0.139,0.107,0.117,0.098,
2015,11,0.077,0.108,0.117,0.099,
2015,12,0.158,0.108,0.117,0.099,
2016,1,0.164,0.109,0.118,0.099,
2016,2,0.123,0.109,0.118,0.100,
2016,3,0.124,0.109,0.118,0.100,
2016,4,0.113,0.110,0.119,0.100,
2016,5,0.091,0.110,0.119,0.101,
2016,6,0.085,0.110,0.120,0.101,
2016,7,0.099,0.111,0.120,0.101,
2016,8,0.073,0.111,0.120,0.102,
2016,9,0.166,0.111,0.121,0.102,
2016,10,0.118,0.112,0.121,0.102,
2016,11,0.069,0.112,0.121,0.103,
2016,12,0.058,0.112,0.122,0.103,
2017,1,0.147,0.113,0.122,0.103,
2017,2,0.111,0.113,0.122,0.104,
2017,3,-0.019,0.113,0.123,0.104,
2017,4,0.163,0.114,0.123,0.104,
2017,5,0.197,0.114,0.123,0.105,
2017,6,0.127,0.114,0.124,0.105,
2017,7,0.169,0.115,0.124,0.105,
2017,8,0.138,0.115,0.125,0.106,
2017,9,0.165,0.115,0.125,0.106,
2017,10,0.108,0.116,0.125,0.106,
2017,11,0.130,0.116,0.126,0.107,
2017,12,0.040,0.116,0.126,0.107,
2018,1,0.006,0.117,0.126,0.107,
2018,2,0.064,0.117,0.127,0.108,
2018,3,0.262,0.117,0.127,0.108,
2018,4,0.091,0.118,0.127,0.108,
2018,5,0.106,0.118,0.128,0.109,
2018,6,0.164,0.119,0.128,0.109,
2018,7,0.140,0.119,0.129,0.109,
2018,8,0.150,0.119,0.129,0.110,
2018,9,0.218,0.120,0.129,0.110,
2018,10,0.120,0.120,0.130,0.110,
2018,11,0.127,0.120,0.130,0.111,
2018,12,0.212,0.121,0.130,0.111,
2019,1,0.160,0.121,0.131,0.111,
2019,2,0.082,0.121,0.131,0.112,
2019,3,0.112,0.122,0.131,0.112,
2019,4,0.111,0.122,0.132,0.112,
2019,5,0.213,0.122,0.132,0.113,
2019,6,0.171,0.123,0.132,0.113,
2019,7,0.173,0.123,0.133,0.113,
2019,8,0.182,0.123,0.133,0.114,
2019,9,0.170,0.124,0.134,0.114,
2019,10,0.257,0.124,0.134,0.114,
2019,11,0.170,0.124,0.134,0.115,
2019,12,0.191,0.125,0.135,0.115,
2020,1,0.174,0.125,0.135,0.115,
2020,2,0.141,0.125,0.135,0.116,
2020,3,0.202,0.126,0.136,0.116,
2020,4,0.203,0.126,0.136,0.116,
2020,5,0.088,0.126,0.136,0.117,
2020,6,0.144,0.127,0.137,0.117,
2020,7,0.188,0.127,0.137,0.117,
2020,8,0.154,0.128,0.138,0.118,
2020,9,0.166,0.128,0.138,0.118,
2020,10,0.148,0.128,0.138,0.118,
2020,11,0.072,0.129,0.139,0.119,
2020,12,0.167,0.129,0.139,0.119,
2021,1,0.235,0.129,0.139,0.119,
2021,2,0.239,0.130,0.140,0.120,
